candle_end_time,open,high,low,close,amount,info
2012-12-20,2361.320,2391.920,2346.550,2384.820,65655462.000,
2012-12-21,2386.380,2414.220,2365.030,2372.000,68714158.000,
2012-12-24,2368.010,2396.730,2367.040,2381.220,53087004.000,
2012-12-25,2373.880,2459.300,2365.410,2448.400,95502350.000,
2012-12-26,2445.990,2458.010,2441.640,2457.620,71591828.000,
2012-12-27,2464.780,2479.790,2443.680,2444.590,73255067.000,
2012-12-28,2448.080,2481.590,2444.380,2480.050,67166321.000,
2012-12-31,2485.560,2522.950,2485.560,2522.950,82002293.000,
2013-01-04,2551.810,2558.530,2498.890,2524.410,97988182.000,
2013-01-07,2518.050,2545.970,2511.600,2535.990,75167993.000,
2013-01-08,2534.650,2540.510,2502.490,2525.330,71837100.000,
2013-01-09,2518.100,2534.240,2504.300,2526.130,70231170.000,
2013-01-10,2525.590,2553.350,2513.730,2530.570,71085862.000,
2013-01-11,2533.500,2539.790,2473.700,2483.230,74239176.000,
2013-01-14,2474.180,2583.620,2474.000,2577.730,93554091.000,
2013-01-15,2579.130,2605.410,2576.920,2595.860,98620805.000,
2013-01-16,2591.360,2600.090,2540.520,2577.090,93536084.000,
2013-01-17,2570.710,2575.060,2539.670,2552.760,69915239.000,
2013-01-18,2568.690,2607.450,2553.450,2595.440,77940303.000,
2013-01-21,2605.650,2611.200,2582.650,2610.900,84133742.000,
2013-01-22,2610.390,2620.020,2578.180,2596.900,105766275.000,
2013-01-23,2588.200,2611.410,2576.360,2607.460,75739444.000,
2013-01-24,2606.430,2663.400,2564.210,2582.750,111277172.000,
2013-01-25,2580.880,2591.510,2567.110,2571.670,58487359.000,
2013-01-28,2577.270,2651.970,2577.270,2651.860,91274790.000,
2013-01-29,2655.380,2685.530,2646.150,2675.870,101040229.000,
2013-01-30,2678.430,2689.680,2662.060,2688.710,99874990.000,
2013-01-31,2690.950,2696.880,2671.330,2686.880,96740101.000,
2013-02-01,2677.190,2744.320,2671.270,2743.320,103879515.000,
2013-02-04,2753.690,2768.500,2731.080,2748.030,127939179.000,
2013-02-05,2727.930,2779.950,2725.360,2771.680,116130819.000,
2013-02-06,2771.910,2787.460,2765.740,2775.840,82779271.000,
2013-02-07,2771.530,2775.970,2722.870,2759.870,89978142.000,
2013-02-08,2755.650,2791.300,2747.950,2771.730,77429644.000,
2013-02-18,2784.060,2787.740,2731.510,2737.470,76438227.000,
2013-02-19,2735.040,2740.740,2674.340,2685.610,80626431.000,
2013-02-20,2686.090,2703.100,2665.230,2702.640,70019377.000,
2013-02-21,2675.740,2675.740,2584.760,2610.550,100657984.000,
2013-02-22,2607.650,2618.480,2591.150,2596.600,60204852.000,
2013-02-25,2607.150,2628.700,2590.790,2604.960,53161942.000,
2013-02-26,2587.380,2631.090,2564.670,2567.590,80003065.000,
2013-02-27,2576.050,2615.250,2569.380,2594.680,63226743.000,
2013-02-28,2611.940,2673.710,2594.000,2673.330,86922595.000,
2013-03-01,2671.840,2680.850,2627.000,2668.840,73343753.000,
2013-03-04,2619.420,2619.570,2528.690,2545.720,110619103.000,
2013-03-05,2547.890,2623.170,2541.770,2622.810,89661152.000,
2013-03-06,2634.870,2658.140,2620.430,2650.200,95829652.000,
2013-03-07,2639.780,2658.970,2592.870,2619.480,94082666.000,
2013-03-08,2622.680,2632.620,2601.960,2606.930,59429557.000,
2013-03-11,2600.280,2611.650,2574.170,2592.370,50946436.000,
2013-03-12,2590.390,2619.510,2530.250,2555.610,71935141.000,
2013-03-13,2551.730,2556.770,2515.060,2527.490,56430460.000,
2013-03-14,2517.750,2546.700,2514.460,2534.270,47605756.000,
2013-03-15,2533.720,2600.090,2504.460,2539.870,81372185.000,
2013-03-18,2526.080,2544.620,2499.830,2502.490,59812778.000,
2013-03-19,2507.400,2532.070,2491.850,2525.100,54536476.000,
2013-03-20,2526.970,2610.170,2526.830,2610.170,90700622.000,
2013-03-21,2611.580,2626.540,2598.510,2614.990,69552756.000,
2013-03-22,2612.260,2625.530,2603.340,2618.310,55647141.000,
2013-03-25,2628.410,2641.610,2607.610,2613.100,56261402.000,
2013-03-26,2601.960,2607.360,2554.970,2575.050,63962961.000,
2013-03-27,2575.730,2611.940,2566.340,2583.530,56906517.000,
2013-03-28,2535.990,2535.990,2495.080,2499.300,87578405.000,
2013-03-29,2502.780,2509.110,2482.490,2495.080,52402137.000,
2013-04-01,2486.430,2507.820,2483.730,2493.190,47346022.000,
2013-04-02,2495.840,2524.460,2475.000,2486.390,55684152.000,
2013-04-03,2493.880,2507.140,2474.930,2483.550,45564221.000,
2013-04-08,2443.240,2473.310,2429.500,2472.300,53296772.000,
2013-04-09,2477.290,2505.290,2477.290,2489.430,52389824.000,
2013-04-10,2487.980,2495.570,2466.190,2485.310,47504913.000,
2013-04-11,2502.500,2508.590,2476.400,2477.880,42989958.000,
2013-04-12,2476.320,2489.120,2460.180,2462.110,39917278.000,
2013-04-15,2453.970,2461.670,2430.150,2436.820,46539734.000,
2013-04-16,2419.510,2461.050,2416.620,2459.590,55280613.000,
2013-04-17,2457.880,2465.200,2437.340,2458.470,44692164.000,
2013-04-18,2440.710,2478.410,2434.730,2464.850,42860707.000,
2013-04-19,2469.950,2542.450,2469.320,2533.830,75520876.000,
2013-04-22,2525.110,2539.050,2518.260,2530.670,62511883.000,
2013-04-23,2532.200,2532.200,2448.200,2449.470,60653982.000,
2013-04-24,2452.780,2511.200,2446.590,2495.580,63050916.000,
2013-04-25,2486.860,2505.480,2456.570,2467.880,60557927.000,
2013-04-26,2477.720,2488.580,2439.800,2447.310,47123378.000,
2013-05-02,2434.600,2453.750,2423.080,2449.640,47016088.000,
2013-05-03,2457.540,2521.120,2457.540,2492.910,62330091.000,
2013-05-06,2502.980,2533.850,2500.460,2525.980,60418780.000,
2013-05-07,2519.360,2539.300,2507.760,2529.940,54490643.000,
2013-05-08,2542.270,2562.010,2531.250,2542.800,59554294.000,
2013-05-09,2542.370,2543.300,2507.790,2527.790,60240145.000,
2013-05-10,2519.520,2546.980,2515.160,2540.840,48816728.000,
2013-05-13,2542.410,2547.600,2516.730,2530.770,54092147.000,
2013-05-14,2526.000,2526.150,2479.870,2493.340,54880064.000,
2013-05-15,2493.970,2507.430,2491.930,2506.930,44189660.000,
2013-05-16,2501.120,2553.060,2487.760,2552.710,70796182.000,
2013-05-17,2550.450,2598.710,2547.780,2592.050,81850801.000,
2013-05-20,2597.150,2627.620,2590.050,2609.610,86337803.000,
2013-05-21,2607.390,2617.400,2594.250,2614.850,71505994.000,
2013-05-22,2613.410,2630.070,2603.750,2618.030,74191817.000,
2013-05-23,2604.930,2624.080,2579.350,2582.850,84825370.000,
2013-05-24,2591.420,2608.350,2572.880,2597.230,60739669.000,
2013-05-27,2593.520,2611.970,2589.740,2599.590,64195080.000,
2013-05-28,2600.630,2644.360,2585.900,2644.360,84196112.000,
2013-05-29,2648.930,2661.230,2640.880,2642.560,79277709.000,
2013-05-30,2633.960,2647.440,2623.580,2634.320,70146368.000,
2013-05-31,2638.710,2645.560,2604.750,2606.430,62528533.000,
2013-06-03,2605.970,2625.940,2596.050,2602.620,59774468.000,
2013-06-04,2600.500,2600.500,2556.060,2565.670,66315750.000,
2013-06-05,2565.330,2570.030,2545.190,2560.540,45637193.000,
2013-06-06,2552.820,2557.680,2525.310,2527.840,52496529.000,
2013-06-07,2526.910,2538.890,2475.690,2484.160,61030894.000,
2013-06-13,2448.720,2448.720,2375.200,2399.940,69730066.000,
2013-06-14,2404.420,2420.360,2396.490,2416.770,55964534.000,
2013-06-17,2422.760,2427.530,2394.390,2403.840,50395711.000,
2013-06-18,2413.090,2424.200,2393.320,2418.750,48630379.000,
2013-06-19,2408.280,2408.280,2366.350,2400.760,54346260.000,
2013-06-20,2386.100,2386.100,2320.230,2321.470,55201020.000,
2013-06-21,2283.150,2332.840,2269.560,2317.390,58705798.000,
2013-06-24,2308.070,2308.070,2164.320,2171.210,86597259.000,
2013-06-25,2146.050,2169.210,2023.170,2165.420,107554882.000,
2013-06-26,2170.330,2181.020,2131.860,2168.300,79256426.000,
2013-06-27,2172.850,2200.210,2153.180,2160.740,75406753.000,
2013-06-28,2149.030,2227.460,2139.370,2200.640,79451327.000,
2013-07-01,2187.090,2213.970,2166.350,2213.320,57726227.000,
2013-07-02,2211.800,2226.110,2191.800,2221.980,61838850.000,
2013-07-03,2211.040,2211.040,2169.140,2203.830,65836022.000,
2013-07-04,2187.180,2245.910,2176.080,2221.980,72581145.000,
2013-07-05,2227.350,2252.030,2225.050,2226.850,61821775.000,
2013-07-08,2194.420,2205.210,2162.190,2163.620,54782493.000,
2013-07-09,2160.700,2174.790,2149.790,2162.670,41494433.000,
2013-07-10,2163.100,2224.140,2157.470,2224.060,61149781.000,
2013-07-11,2232.160,2351.220,2232.160,2326.690,125793192.000,
2013-07-12,2319.020,2331.990,2274.070,2275.370,89733082.000,
2013-07-15,2289.760,2336.040,2274.670,2307.300,74757884.000,
2013-07-16,2300.830,2317.850,2281.940,2317.850,65624157.000,
2013-07-17,2311.440,2326.930,2281.610,2282.840,67655248.000,
2013-07-18,2272.950,2282.440,2241.930,2245.330,57144292.000,
2013-07-19,2248.130,2257.920,2188.750,2190.480,70535282.000,
2013-07-22,2170.090,2203.060,2159.810,2202.190,53283495.000,
2013-07-23,2211.590,2276.740,2206.760,2265.840,74809731.000,
2013-07-24,2253.380,2265.580,2217.190,2249.150,69592307.000,
2013-07-25,2255.220,2268.840,2227.850,2237.680,65774316.000,
2013-07-26,2226.430,2238.420,2209.810,2224.010,48941098.000,
2013-07-29,2205.080,2205.080,2169.020,2175.970,54600925.000,
2013-07-30,2184.010,2221.590,2162.980,2189.390,55193623.000,
2013-07-31,2211.750,2235.380,2187.210,2193.020,48327055.000,
2013-08-01,2206.000,2245.560,2200.630,2245.360,62603997.000,
2013-08-02,2263.500,2274.710,2244.250,2247.260,60890893.000,
2013-08-05,2249.980,2278.330,2243.220,2278.330,55342151.000,
2013-08-06,2270.670,2302.480,2256.720,2293.640,73746895.000,
2013-08-07,2292.380,2313.880,2276.860,2280.620,73048695.000,
2013-08-08,2277.250,2297.630,2267.070,2276.780,53098430.000,
2013-08-09,2288.510,2301.590,2258.330,2286.010,64600017.000,
2013-08-12,2296.220,2352.890,2293.180,2352.790,97863216.000,
2013-08-13,2352.880,2360.830,2340.730,2359.070,78393636.000,
2013-08-14,2362.620,2386.600,2340.830,2349.080,75942128.000,
2013-08-15,2348.840,2362.090,2319.780,2321.580,61951853.000,
2013-08-16,2314.260,2423.080,2295.020,2304.140,120369563.000,
2013-08-19,2286.200,2340.190,2284.080,2331.430,72483224.000,
2013-08-20,2325.860,2353.410,2303.670,2312.470,73086345.000,
2013-08-21,2320.580,2321.640,2291.050,2308.590,55007384.000,
2013-08-22,2302.670,2329.140,2297.020,2303.930,55338104.000,
2013-08-23,2314.870,2321.040,2251.920,2286.930,68967133.000,
2013-08-26,2294.760,2336.380,2288.500,2335.620,70371043.000,
2013-08-27,2332.800,2345.100,2322.460,2340.880,65990333.000,
2013-08-28,2326.100,2345.360,2307.040,2328.060,89256174.000,
2013-08-29,2338.560,2342.320,2308.150,2318.310,66085415.000,
2013-08-30,2315.910,2334.410,2303.610,2313.910,87654515.000,
2013-09-02,2319.960,2329.870,2297.450,2320.340,79510249.000,
2013-09-03,2326.230,2354.860,2321.300,2354.500,80554005.000,
2013-09-04,2352.540,2360.660,2345.440,2350.700,78725763.000,
2013-09-05,2350.930,2351.220,2336.750,2341.740,62951383.000,
2013-09-06,2336.770,2361.180,2335.930,2357.780,73340116.000,
2013-09-09,2374.260,2449.250,2372.690,2440.610,149889640.000,
2013-09-10,2446.450,2475.200,2435.830,2474.890,154855992.000,
2013-09-11,2483.790,2504.470,2471.620,2482.890,166914974.000,
2013-09-12,2480.470,2527.380,2469.720,2507.460,145173175.000,
2013-09-13,2502.540,2515.780,2481.450,2488.900,110775049.000,
2013-09-16,2501.080,2503.690,2467.130,2478.390,105383282.000,
2013-09-17,2480.810,2481.710,2426.460,2427.320,99459982.000,
2013-09-18,2426.040,2439.630,2407.240,2432.510,71040759.000,
2013-09-23,2441.520,2473.160,2439.990,2472.290,80128352.000,
2013-09-24,2470.720,2470.750,2420.080,2443.890,97853013.000,
2013-09-25,2440.830,2455.040,2423.280,2429.030,90518418.000,
2013-09-26,2422.630,2422.630,2382.530,2384.440,86236770.000,
2013-09-27,2382.220,2402.200,2379.860,2394.970,65971508.000,
2013-09-30,2406.210,2415.070,2397.220,2409.040,59513992.000,
2013-10-08,2406.420,2446.700,2392.570,2441.810,84785506.000,
2013-10-09,2432.940,2453.750,2424.770,2453.580,76277645.000,
2013-10-10,2455.640,2455.980,2422.020,2429.320,90329706.000,
2013-10-11,2442.360,2471.170,2439.630,2468.510,93388261.000,
2013-10-14,2472.270,2483.130,2462.550,2472.540,100081301.000,
2013-10-15,2475.320,2479.130,2449.420,2467.520,89173496.000,
2013-10-16,2459.080,2459.080,2409.720,2421.370,88979834.000,
2013-10-17,2432.650,2440.920,2407.780,2413.330,71222474.000,
2013-10-18,2415.120,2435.710,2410.600,2426.050,60291630.000,
2013-10-21,2431.920,2472.780,2423.560,2471.320,84909795.000,
2013-10-22,2470.250,2470.250,2439.860,2445.890,90703029.000,
2013-10-23,2451.560,2474.370,2412.480,2418.490,91545355.000,
2013-10-24,2412.240,2422.940,2395.470,2400.510,64560821.000,
2013-10-25,2400.520,2413.330,2353.990,2368.560,77070182.000,
2013-10-28,2372.570,2377.250,2351.860,2365.950,62876152.000,
2013-10-29,2369.220,2408.620,2327.900,2372.050,106737833.000,
2013-10-30,2371.850,2407.850,2365.510,2407.470,92178126.000,
2013-10-31,2398.400,2398.400,2370.230,2373.720,82736964.000,
2013-11-01,2373.960,2395.000,2365.150,2384.960,63055762.000,
2013-11-04,2397.210,2404.900,2376.350,2380.450,51798461.000,
2013-11-05,2366.880,2385.690,2343.800,2383.770,62084488.000,
2013-11-06,2371.320,2383.540,2352.790,2353.570,63776663.000,
2013-11-07,2351.870,2356.670,2328.250,2340.550,54821747.000,
2013-11-08,2329.080,2342.670,2306.040,2307.950,53788508.000,
2013-11-11,2305.940,2325.230,2295.000,2315.890,45739457.000,
2013-11-12,2319.360,2342.530,2316.600,2340.000,52687545.000,
2013-11-13,2325.360,2325.560,2287.550,2288.120,59848831.000,
2013-11-14,2291.270,2305.700,2279.010,2304.500,57310356.000,
2013-11-15,2306.550,2377.210,2306.550,2350.730,86391771.000,
2013-11-18,2367.880,2429.570,2361.040,2428.900,110034633.000,
2013-11-19,2427.930,2427.930,2405.080,2412.160,78648296.000,
2013-11-20,2428.770,2435.430,2406.420,2424.850,72291801.000,
2013-11-21,2412.450,2415.380,2382.880,2409.990,87706677.000,
2013-11-22,2415.290,2419.000,2393.580,2397.960,75000675.000,
2013-11-25,2385.780,2418.850,2380.690,2388.630,66144734.000,
2013-11-26,2387.830,2399.020,2380.410,2387.420,59185864.000,
2013-11-27,2386.360,2422.810,2383.780,2414.480,75294088.000,
2013-11-28,2419.150,2460.560,2417.240,2439.530,90660406.000,
2013-11-29,2442.680,2446.400,2432.390,2438.940,61803746.000,
2013-12-02,2423.970,2464.860,2397.010,2418.790,119655123.000,
2013-12-03,2410.690,2448.330,2406.660,2442.780,74455752.000,
2013-12-04,2439.820,2486.640,2434.690,2475.140,102650235.000,
2013-12-05,2476.450,2481.750,2460.580,2468.200,77708932.000,
2013-12-06,2463.040,2470.810,2445.620,2452.290,66114089.000,
2013-12-09,2460.030,2468.950,2445.940,2450.870,57164884.000,
2013-12-10,2456.230,2466.660,2444.530,2453.320,66941424.000,
2013-12-11,2440.500,2440.500,2400.740,2412.760,68075144.000,
2013-12-12,2406.770,2423.310,2402.770,2410.010,50147719.000,
2013-12-13,2388.660,2416.260,2386.250,2406.640,51501196.000,
2013-12-16,2408.680,2412.730,2367.430,2367.920,64581674.000,
2013-12-17,2369.250,2373.290,2351.180,2356.380,48483891.000,
2013-12-18,2356.700,2368.580,2350.450,2357.230,40015207.000,
2013-12-19,2366.210,2370.990,2331.190,2332.410,48095680.000,
2013-12-20,2335.050,2338.880,2278.100,2278.140,65204207.000,
2013-12-23,2283.800,2295.760,2259.570,2284.600,45580285.000,
2013-12-24,2291.120,2312.830,2270.250,2288.250,45599168.000,
2013-12-25,2291.750,2305.610,2281.600,2305.110,44005326.000,
2013-12-26,2299.970,2301.490,2263.920,2265.330,51497563.000,
2013-12-27,2268.530,2315.180,2264.390,2303.480,53389157.000,
2013-12-30,2313.380,2316.620,2295.640,2299.460,48414308.000,
2013-12-31,2289.010,2333.070,2287.120,2330.030,56631070.000,
2014-01-02,2323.430,2325.990,2310.650,2321.980,45194291.000,
2014-01-03,2311.970,2314.840,2280.890,2290.780,59782645.000,
2014-01-06,2286.370,2286.370,2229.330,2238.640,66300403.000,
2014-01-07,2222.310,2246.790,2218.650,2238.000,43753103.000,
2014-01-08,2240.640,2262.580,2228.420,2241.910,51348854.000,
2014-01-09,2236.970,2258.890,2220.800,2222.220,55987041.000,
2014-01-10,2216.520,2224.490,2200.220,2204.850,54169293.000,
2014-01-13,2207.000,2222.070,2183.600,2193.680,50122772.000,
2014-01-14,2192.840,2214.120,2179.910,2212.850,54049947.000,
2014-01-15,2210.020,2215.900,2193.800,2208.940,48962395.000,
2014-01-16,2209.450,2227.260,2201.560,2211.840,52298902.000,
2014-01-17,2203.820,2205.970,2175.880,2178.490,50273155.000,
2014-01-20,2173.650,2182.460,2156.460,2165.990,40560154.000,
2014-01-21,2168.420,2197.920,2168.420,2187.410,40306247.000,
2014-01-22,2190.430,2244.130,2187.530,2243.800,70641375.000,
2014-01-23,2242.250,2248.920,2228.060,2231.890,56345951.000,
2014-01-24,2225.760,2257.350,2222.890,2245.680,61167670.000,
2014-01-27,2233.010,2233.230,2211.800,2215.920,70344246.000,
2014-01-28,2220.780,2233.260,2205.970,2219.850,53269130.000,
2014-01-29,2225.710,2233.060,2219.930,2227.780,50222717.000,
2014-01-30,2223.160,2223.160,2200.220,2202.450,43632304.000,
2014-02-07,2187.340,2212.500,2177.120,2212.480,50459315.000,
2014-02-10,2221.540,2270.190,2221.540,2267.530,83065716.000,
2014-02-11,2267.740,2296.520,2262.600,2285.560,99229829.000,
2014-02-12,2286.190,2294.320,2276.440,2291.250,76592161.000,
2014-02-13,2288.450,2307.470,2278.260,2279.550,96217789.000,
2014-02-14,2278.400,2295.850,2274.430,2295.570,67082997.000,
2014-02-17,2308.790,2315.580,2293.550,2311.650,87831666.000,
2014-02-18,2310.310,2310.310,2276.110,2282.440,87049743.000,
2014-02-19,2280.930,2317.420,2274.150,2308.660,99352561.000,
2014-02-20,2314.090,2331.700,2286.200,2287.440,106439533.000,
2014-02-21,2284.030,2287.870,2250.650,2264.290,76368993.000,
2014-02-24,2246.720,2246.720,2194.160,2214.510,89215939.000,
2014-02-25,2216.510,2225.210,2150.090,2157.910,93237551.000,
2014-02-26,2147.740,2164.700,2137.080,2163.410,77993297.000,
2014-02-27,2170.810,2180.060,2150.140,2154.110,90104296.000,
2014-02-28,2149.450,2180.470,2133.550,2178.970,76668057.000,
2014-03-03,2173.910,2194.220,2167.910,2190.370,82072314.000,
2014-03-04,2183.860,2188.600,2161.590,2184.270,73069250.000,
2014-03-05,2187.350,2189.090,2159.590,2163.980,61332015.000,
2014-03-06,2159.400,2181.430,2136.450,2173.630,69093767.000,
2014-03-07,2170.040,2189.390,2161.440,2168.360,64265177.000,
2014-03-10,2149.680,2149.680,2095.070,2097.790,71416407.000,
2014-03-11,2092.610,2118.790,2088.730,2108.660,57621243.000,
2014-03-12,2102.800,2130.590,2090.760,2114.130,70069747.000,
2014-03-13,2119.550,2149.440,2115.990,2140.330,69226028.000,
2014-03-14,2129.870,2140.380,2109.570,2122.840,58617737.000,
2014-03-17,2132.790,2143.200,2118.950,2143.040,52409445.000,
2014-03-18,2146.120,2152.460,2134.920,2138.130,55354132.000,
2014-03-19,2131.280,2131.280,2101.280,2120.870,59303905.000,
2014-03-20,2116.190,2134.790,2086.500,2086.970,67631285.000,
2014-03-21,2079.870,2163.230,2077.760,2158.800,104024807.000,
2014-03-24,2161.900,2186.730,2150.870,2176.550,104491984.000,
2014-03-25,2170.780,2191.490,2164.670,2174.440,86877510.000,
2014-03-26,2181.230,2186.080,2165.220,2171.050,58276176.000,
2014-03-27,2168.340,2186.890,2146.920,2155.710,71275132.000,
2014-03-28,2154.510,2172.670,2144.580,2151.970,70086073.000,
2014-03-31,2156.050,2165.250,2134.420,2146.300,55457488.000,
2014-04-01,2143.720,2170.090,2141.150,2163.110,48866403.000,
2014-04-02,2166.070,2182.680,2164.010,2180.730,65039257.000,
2014-04-03,2188.640,2196.140,2160.750,2165.010,71536032.000,
2014-04-04,2157.980,2186.150,2155.280,2185.470,47945888.000,
2014-04-08,2179.920,2243.970,2178.910,2237.320,97219117.000,
2014-04-09,2239.790,2246.790,2228.990,2238.620,66357268.000,
2014-04-10,2241.450,2290.740,2229.510,2273.760,114545405.000,
2014-04-11,2269.560,2281.100,2261.130,2270.670,90615897.000,
2014-04-14,2267.940,2275.830,2255.460,2268.610,62264998.000,
2014-04-15,2261.410,2261.470,2225.690,2229.460,68218130.000,
2014-04-16,2223.470,2245.310,2221.150,2232.530,51678010.000,
2014-04-17,2238.780,2241.620,2221.950,2224.800,48333628.000,
2014-04-18,2215.880,2228.770,2203.050,2224.480,50757995.000,
2014-04-21,2209.940,2231.710,2186.750,2187.250,56278280.000,
2014-04-22,2184.020,2196.850,2165.070,2196.790,57094694.000,
2014-04-23,2191.230,2205.590,2187.390,2194.240,45197052.000,
2014-04-24,2192.770,2209.450,2186.760,2190.470,45058911.000,
2014-04-25,2195.810,2201.710,2167.640,2167.830,60245383.000,
2014-04-28,2165.770,2171.390,2132.700,2134.970,60485187.000,
2014-04-29,2134.410,2159.380,2131.780,2158.470,48204931.000,
2014-04-30,2158.760,2164.180,2153.120,2158.660,45334624.000,
2014-05-05,2152.590,2161.700,2131.230,2156.470,49344073.000,
2014-05-06,2151.390,2173.620,2150.110,2157.330,48086519.000,
2014-05-07,2151.470,2153.720,2136.990,2137.320,44607470.000,
2014-05-08,2132.040,2168.210,2128.320,2135.500,48332452.000,
2014-05-09,2138.840,2141.560,2120.590,2133.910,49181135.000,
2014-05-12,2150.310,2184.330,2139.480,2180.050,83472560.000,
2014-05-13,2180.060,2185.050,2167.770,2174.850,64912518.000,
2014-05-14,2175.090,2184.220,2169.000,2172.370,48514206.000,
2014-05-15,2169.280,2171.450,2142.340,2144.080,46734032.000,
2014-05-16,2143.930,2150.500,2132.190,2145.950,42253197.000,
2014-05-19,2139.360,2139.360,2105.710,2115.140,42893607.000,
2014-05-20,2124.710,2131.570,2110.720,2115.770,37299683.000,
2014-05-21,2106.760,2136.100,2096.510,2135.910,38946042.000,
2014-05-22,2134.090,2160.910,2128.860,2130.870,46252736.000,
2014-05-23,2130.770,2148.580,2128.660,2148.410,37623105.000,
2014-05-26,2161.890,2165.420,2147.450,2155.980,39550656.000,
2014-05-27,2154.400,2160.030,2145.750,2147.280,35897171.000,
2014-05-28,2147.470,2171.170,2142.010,2169.350,50056260.000,
2014-05-29,2171.260,2178.090,2154.930,2155.160,44891556.000,
2014-05-30,2156.380,2166.910,2146.220,2156.460,43923863.000,
2014-06-03,2157.640,2169.000,2149.290,2149.920,41982954.000,
2014-06-04,2149.410,2149.450,2117.310,2128.270,41817249.000,
2014-06-05,2126.610,2150.930,2123.520,2150.600,36477424.000,
2014-06-06,2149.210,2149.780,2123.980,2134.720,35738058.000,
2014-06-09,2128.230,2153.900,2126.670,2134.280,39311060.000,
2014-06-10,2138.670,2161.530,2132.450,2161.270,50507902.000,
2014-06-11,2156.150,2163.610,2152.080,2160.770,42563718.000,
2014-06-12,2156.760,2160.990,2148.410,2153.410,43025843.000,
2014-06-13,2150.990,2183.650,2150.570,2176.240,59252876.000,
2014-06-16,2176.440,2196.340,2174.280,2191.850,63296875.000,
2014-06-17,2185.680,2185.680,2168.450,2169.670,49933665.000,
2014-06-18,2169.250,2172.550,2158.500,2160.240,49463897.000,
2014-06-19,2161.430,2166.410,2119.500,2126.910,53162645.000,
2014-06-20,2124.960,2137.030,2120.810,2136.730,42393719.000,
2014-06-23,2137.930,2147.230,2132.450,2134.110,41179258.000,
2014-06-24,2131.690,2145.210,2130.290,2144.820,40164356.000,
2014-06-25,2141.730,2141.730,2126.030,2133.370,37666100.000,
2014-06-26,2135.160,2151.110,2134.890,2149.080,44351166.000,
2014-06-27,2146.370,2159.530,2138.930,2150.260,52722896.000,
2014-06-30,2152.310,2168.220,2152.310,2165.120,54304188.000,
2014-07-01,2169.200,2171.150,2157.130,2164.560,53323100.000,
2014-07-02,2164.000,2171.510,2155.610,2170.870,59685501.000,
2014-07-03,2169.000,2184.960,2164.840,2180.190,63690690.000,
2014-07-04,2180.450,2183.800,2174.070,2178.700,52851106.000,
2014-07-07,2178.550,2186.200,2171.080,2176.290,50242334.000,
2014-07-08,2174.830,2180.780,2163.360,2180.470,50743599.000,
2014-07-09,2178.140,2178.510,2148.260,2148.710,62022046.000,
2014-07-10,2146.600,2151.770,2139.520,2142.850,55732497.000,
2014-07-11,2136.320,2154.740,2134.790,2148.010,61374274.000,
2014-07-14,2149.540,2171.900,2145.280,2171.760,66158863.000,
2014-07-15,2170.090,2176.270,2165.210,2174.980,71815694.000,
2014-07-16,2172.820,2183.250,2166.770,2170.870,81560230.000,
2014-07-17,2166.830,2166.930,2147.080,2157.070,59453568.000,
2014-07-18,2147.660,2176.320,2145.450,2164.140,65473295.000,
2014-07-21,2164.220,2171.940,2158.960,2166.290,54172260.000,
2014-07-22,2162.440,2197.590,2162.240,2192.700,78542583.000,
2014-07-23,2191.390,2210.280,2190.550,2197.830,84213872.000,
2014-07-24,2199.830,2239.810,2199.830,2237.010,119435534.000,
2014-07-25,2243.070,2260.890,2239.070,2260.450,98972838.000,
2014-07-28,2272.380,2331.470,2272.380,2323.900,179869333.000,
2014-07-29,2326.040,2342.770,2316.220,2331.370,134269641.000,
2014-07-30,2324.690,2339.040,2316.060,2322.010,123022832.000,
2014-07-31,2321.970,2350.550,2316.580,2350.250,110987769.000,
2014-08-01,2341.230,2371.500,2328.970,2329.400,126317390.000,
2014-08-04,2336.630,2375.620,2332.140,2375.620,116713754.000,
2014-08-05,2376.800,2380.770,2353.790,2369.350,111861789.000,
2014-08-06,2358.210,2371.670,2334.330,2363.220,116341829.000,
2014-08-07,2363.610,2369.200,2326.270,2327.460,116729210.000,
2014-08-08,2329.180,2339.270,2319.290,2331.130,86739694.000,
2014-08-11,2338.010,2367.000,2337.010,2365.350,91601171.000,
2014-08-12,2361.170,2361.170,2344.720,2357.050,91822608.000,
2014-08-13,2358.460,2370.510,2335.690,2358.900,110447789.000,
2014-08-14,2357.200,2363.180,2334.080,2335.950,97969493.000,
2014-08-15,2337.990,2366.900,2333.120,2360.640,93592546.000,
2014-08-18,2366.270,2379.800,2361.200,2374.560,104509554.000,
2014-08-19,2378.890,2379.470,2358.970,2374.770,115850020.000,
2014-08-20,2371.650,2375.480,2360.840,2366.140,101288088.000,
2014-08-21,2365.730,2367.460,2333.300,2354.240,100690211.000,
2014-08-22,2352.320,2368.460,2350.990,2365.360,89823938.000,
2014-08-25,2367.020,2367.610,2338.460,2342.860,97373717.000,
2014-08-26,2339.600,2350.390,2317.180,2324.090,93844222.000,
2014-08-27,2323.790,2336.740,2322.890,2327.590,67676221.000,
2014-08-28,2328.060,2336.360,2309.640,2311.280,70490655.000,
2014-08-29,2317.300,2338.770,2313.260,2338.290,63211423.000,
2014-09-01,2340.930,2355.550,2338.530,2355.320,77320870.000,
2014-09-02,2359.860,2387.660,2349.950,2386.460,114436733.000,
